GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
Geography,Geographic Area Name,Estimate!!Total!!Total population,Estimate!!Total!!Total population!!AGE!!Under 5 years,Estimate!!Total!!Total population!!AGE!!5 to 9 years,Estimate!!Total!!Total population!!AGE!!10 to 14 years,Estimate!!Total!!Total population!!AGE!!15 to 19 years,Estimate!!Total!!Total population!!AGE!!20 to 24 years,Estimate!!Total!!Total population!!AGE!!25 to 29 years,Estimate!!Total!!Total population!!AGE!!30 to 34 years,Estimate!!Total!!Total population!!AGE!!35 to 39 years,Estimate!!Total!!Total population!!AGE!!40 to 44 years,Estimate!!Total!!Total population!!AGE!!45 to 49 years,Estimate!!Total!!Total population!!AGE!!50 to 54 years,Estimate!!Total!!Total population!!AGE!!55 to 59 years,Estimate!!Total!!Total population!!AGE!!60 to 64 years,Estimate!!Total!!Total population!!AGE!!65 to 69 years,Estimate!!Total!!Total population!!AGE!!70 to 74 years,Estimate!!Total!!Total population!!AGE!!75 to 79 years,Estimate!!Total!!Total population!!AGE!!80 to 84 years,Estimate!!Total!!Total population!!AGE!!85 years and over
0500000US13315,"Wilcox County, Georgia",8846,468,536,429,559,517,582,605,804,547,593,568,650,539,513,311,210,225,190
0500000US13317,"Wilkes County, Georgia",9884,558,539,561,758,501,473,442,571,463,592,717,769,688,664,626,409,203,350
0500000US13319,"Wilkinson County, Georgia",9078,506,566,656,575,488,477,494,569,533,492,699,748,621,544,399,264,200,247
0500000US13321,"Worth County, Georgia",20656,1287,1496,1204,1241,1243,1296,1431,870,1247,1193,1464,1493,1447,1224,1054,742,361,363
0500000US15001,"Hawaii County, Hawaii",197658,12026,12554,11759,11011,10619,11605,12182,11356,11609,11368,12353,14353,16650,14530,9464,5567,3755,4897
0500000US15003,"Honolulu County, Hawaii",987638,63874,57279,57914,53688,74176,79019,72281,64642,59724,60184,60934,61084,56407,52610,37197,26704,21147,28774
0500000US15005,"Kalawao County, Hawaii",75,4,0,0,2,0,2,6,6,2,3,9,20,9,2,1,1,5,3
0500000US15007,"Kauai County, Hawaii",71377,4416,4686,4153,3767,3659,4259,4503,4241,4444,4517,4788,5127,5379,5090,2986,2229,1560,1573
0500000US15009,"Maui County, Hawaii",165281,10068,10595,9841,9206,8365,9902,11376,10888,11032,10900,11569,12205,11474,10466,6732,4132,3044,3486
0500000US16001,"Ada County, Idaho",446052,26579,30626,32559,30597,27405,31973,32233,33228,29239,29735,28417,28333,25031,22047,15089,9677,6737,6547
0500000US16003,"Adams County, Idaho",4019,154,205,244,253,98,134,165,201,174,173,244,459,387,408,314,197,127,82
0500000US16005,"Bannock County, Idaho",85065,6280,6285,6341,6508,6234,6723,6191,5975,4550,4257,4444,5049,4843,4272,2642,2033,1204,1234
0500000US16007,"Bear Lake County, Idaho",5962,438,516,362,426,298,308,331,384,273,300,312,418,375,475,246,193,178,129
0500000US16009,"Benewah County, Idaho",9086,521,590,617,645,330,408,394,490,443,514,619,776,752,739,487,376,211,174
0500000US16011,"Bingham County, Idaho",45551,3555,4310,3975,3643,2904,2410,2756,2665,2824,2435,2520,2590,2730,2367,1373,1114,689,691
0500000US16013,"Blaine County, Idaho",21994,1160,1308,1605,1442,1065,980,1152,1280,1504,1543,1604,1935,1612,1410,1081,583,373,357
0500000US16015,"Boise County, Idaho",7163,216,201,554,489,181,227,258,380,350,403,625,699,828,707,522,255,112,156
0500000US16017,"Bonner County, Idaho",42711,2067,2262,2596,2443,1756,1817,2146,2146,2623,2369,3033,3523,4127,3906,2388,1756,949,804
0500000US16019,"Bonneville County, Idaho",112397,9566,10128,9830,8145,6939,7491,8008,7785,6230,5770,6061,5924,6207,5195,3270,2462,1556,1830
0500000US16021,"Boundary County, Idaho",11549,695,844,694,776,496,470,588,613,723,649,729,737,1102,1053,486,398,176,320
0500000US16023,"Butte County, Idaho",2602,89,232,195,119,25,110,133,199,140,151,132,278,233,183,140,69,68,106
0500000US16025,"Camas County, Idaho",886,63,66,67,55,25,34,25,64,35,58,52,61,73,75,60,28,17,28
0500000US16027,"Canyon County, Idaho",212230,16385,17087,18404,16479,14011,14234,13783,14294,12752,12578,11916,11742,10606,9436,7726,4897,2872,3028
0500000US16029,"Caribou County, Idaho",6918,470,595,581,475,377,317,439,511,343,397,374,434,461,400,245,177,226,96
0500000US16031,"Cassia County, Idaho",23615,1960,2132,2274,1860,1484,1397,1421,1381,1434,1255,1210,1295,1289,1167,695,454,385,522
0500000US16033,"Clark County, Idaho",1077,100,94,86,130,75,62,109,29,69,67,67,19,59,70,12,17,12,0
0500000US16035,"Clearwater County, Idaho",8640,311,389,394,464,396,458,410,444,485,545,623,650,818,690,641,449,264,209
0500000US16037,"Custer County, Idaho",4141,153,170,220,261,173,124,155,208,168,205,317,402,344,458,317,109,125,232
0500000US16039,"Elmore County, Idaho",26433,2081,2113,1571,1560,2752,2314,1969,1303,1450,1368,1671,1408,1458,1197,878,556,481,303
0500000US16041,"Franklin County, Idaho",13279,1021,1189,1395,1170,605,768,704,835,893,718,702,743,732,639,352,303,314,196
0500000US16043,"Fremont County, Idaho",12965,832,912,1060,1109,788,658,767,892,712,709,756,798,827,671,583,363,302,226
0500000US16045,"Gem County, Idaho",17052,926,854,1451,1058,979,855,765,606,991,1141,1164,1200,1435,1137,987,617,562,324
0500000US16047,"Gooding County, Idaho",15169,1024,1265,1182,1019,929,872,854,761,870,928,1067,1033,828,731,698,485,289,334
0500000US16049,"Idaho County, Idaho",16337,769,808,1048,942,790,759,735,696,796,817,1088,1370,1450,1426,1136,813,515,379
0500000US16051,"Jefferson County, Idaho",27969,2459,2776,2762,2406,1541,1613,1832,1972,1584,1419,1529,1681,1365,1012,855,618,333,212
0500000US16053,"Jerome County, Idaho",23431,2039,2109,2081,1687,1395,1551,1608,1671,1152,1245,1340,1234,1384,866,953,477,360,279
0500000US16055,"Kootenai County, Idaho",153605,9216,10138,10152,9644,8723,9690,9552,9271,9229,9275,10027,10206,10829,9478,7242,5029,3169,2735
0500000US16057,"Latah County, Idaho",39239,2137,2007,2011,4196,7024,3110,2277,2042,1643,1735,1962,2211,1950,1826,1221,783,644,460
0500000US16059,"Lemhi County, Idaho",7798,371,427,380,418,304,292,354,376,368,367,485,647,769,709,648,288,219,376
0500000US16061,"Lewis County, Idaho",3845,210,246,290,223,171,158,177,186,170,174,256,316,334,276,252,240,107,59
0500000US16063,"Lincoln County, Idaho",5321,362,492,475,444,290,259,339,368,396,267,313,301,354,240,154,91,67,109
0500000US16065,"Madison County, Idaho",38705,3859,2526,2635,4446,8946,4268,1844,1551,1386,1188,1216,1421,935,792,631,458,252,351
0500000US16067,"Minidoka County, Idaho",20615,1599,1943,1391,1514,1366,1224,1162,1508,1014,1047,1070,1299,1256,1075,774,578,377,418
0500000US16069,"Nez Perce County, Idaho",40155,2458,2302,2458,2454,2628,2730,2501,2243,2262,2297,2530,2939,2565,2345,1862,1405,991,1185
0500000US16071,"Oneida County, Idaho",4326,271,395,392,332,235,122,203,292,225,180,239,344,267,275,173,159,108,114
0500000US16073,"Owyhee County, Idaho",11455,771,911,810,840,687,627,579,710,650,697,686,920,558,716,487,445,124,237
0500000US16075,"Payette County, Idaho",23041,1532,1740,1882,1519,1343,1286,1101,1134,1569,1601,1464,1344,1529,1434,885,865,514,299
0500000US16077,"Power County, Idaho",7713,650,599,638,466,508,481,356,505,454,410,414,586,437,262,451,218,151,127
0500000US16079,"Shoshone County, Idaho",12526,768,679,626,662,620,661,541,647,720,771,900,1056,1085,881,767,544,265,333
0500000US16081,"Teton County, Idaho",11080,784,1015,706,602,627,617,815,1032,863,836,646,790,621,497,279,106,108,136
0500000US16083,"Twin Falls County, Idaho",83666,6302,6482,6855,5665,5144,5776,5951,4810,5490,4414,4768,4997,4559,3807,3176,2374,1572,1524
0500000US16085,"Valley County, Idaho",10401,491,552,528,410,323,608,563,290,947,625,665,702,1260,1071,603,247,228,288
0500000US16087,"Washington County, Idaho",10025,470,845,619,637,395,504,480,455,578,503,666,637,825,784,614,579,198,236
0500000US17001,"Adams County, Illinois",66427,4120,4369,4143,3768,3853,4263,3979,3722,3732,3891,4543,4862,4213,3625,3081,2599,1768,1896
0500000US17003,"Alexander County, Illinois",6532,460,398,553,352,225,378,359,392,272,340,459,548,468,474,349,231,151,123
0500000US17005,"Bond County, Illinois",16712,770,910,880,1168,1161,1020,973,1232,946,1041,1256,1240,1196,797,787,552,359,424
0500000US17007,"Boone County, Illinois",53606,3062,3331,4577,4481,3228,2808,2870,3538,3235,4092,3820,3625,3011,2422,2407,1192,1071,836
0500000US17009,"Brown County, Illinois",6675,275,302,320,278,506,590,563,652,451,464,502,504,319,315,193,208,79,154
0500000US17011,"Bureau County, Illinois",33381,1741,1897,2278,2019,1875,1688,1827,1867,1834,2114,2330,2439,2449,2076,1651,1300,1104,892
0500000US17013,"Calhoun County, Illinois",4858,254,217,369,331,188,223,230,252,259,321,357,387,357,296,297,184,220,116
0500000US17015,"Carroll County, Illinois",14562,770,668,869,812,771,686,761,669,856,817,999,1172,1168,1141,865,599,575,364
0500000US17017,"Cass County, Illinois",12665,820,990,729,811,698,736,833,745,818,800,872,997,697,728,373,420,327,271
0500000US17019,"Champaign County, Illinois",209448,11603,10611,10676,21476,33845,16865,13934,12744,9792,10132,10542,10965,11235,8329,5884,4459,2874,3482
0500000US17021,"Christian County, Illinois",33231,1707,2041,1881,1917,1899,1945,1942,2124,1966,2170,2470,2712,2122,1888,1430,1213,774,1030
0500000US17023,"Clark County, Illinois",15836,927,1042,987,1032,859,857,888,983,804,1034,1126,1268,1010,822,807,619,288,483
0500000US17025,"Clay County, Illinois",13338,756,854,842,759,777,735,707,720,781,792,945,1038,1000,819,630,383,431,369
0500000US17027,"Clinton County, Illinois",37628,2076,2031,2469,2171,2200,2473,2646,2667,2060,2538,2876,2818,2493,2052,1251,1178,801,828
0500000US17029,"Coles County, Illinois",51736,2430,2577,2826,4187,6713,3824,3157,2991,2447,2677,3008,3425,3139,2477,2083,1429,1101,1245
0500000US17031,"Cook County, Illinois",5223719,327844,317203,322294,318152,351197,437371,415948,367444,337231,332966,335891,333851,301597,235962,174000,124930,92837,97001
0500000US17033,"Crawford County, Illinois",19088,1026,968,1129,1057,1107,1305,1257,1250,1147,1227,1359,1355,1389,1155,742,640,482,493
0500000US17035,"Cumberland County, Illinois",10865,667,627,783,624,542,597,663,571,705,668,752,891,733,721,418,401,223,279
0500000US17037,"DeKalb County, Illinois",104200,6025,5863,6855,9198,14896,7855,6507,5722,5930,5711,5945,6220,5072,4054,3078,1963,1573,1733
0500000US17039,"De Witt County, Illinois",16042,874,939,1029,978,818,826,985,1092,853,1060,1166,1261,1218,902,748,516,349,428
0500000US17041,"Douglas County, Illinois",19714,1325,1221,1540,1311,1182,1189,1208,1368,1015,1047,1236,1410,1251,978,806,637,516,474
0500000US17043,"DuPage County, Illinois",931743,55318,59578,61211,62132,58606,57712,60703,61053,58953,63976,68872,68587,60313,46080,33477,21675,15955,17542
0500000US17045,"Edgar County, Illinois",17539,903,931,1149,1003,908,923,988,981,1112,1047,1217,1381,1313,1158,866,595,484,580
0500000US17047,"Edwards County, Illinois",6507,374,404,449,391,351,320,330,390,369,412,433,504,447,451,277,257,138,210
0500000US17049,"Effingham County, Illinois",34174,2234,2071,2410,2120,2062,2262,2224,2072,1807,1940,2436,2336,2444,1961,1130,1093,700,872
0500000US17051,"Fayette County, Illinois",21724,1176,1124,1398,1249,1436,1440,1325,1339,1314,1375,1544,1753,1271,1112,1030,862,461,515
0500000US17053,"Ford County, Illinois",13398,735,995,707,908,715,734,726,709,851,815,928,1047,1033,608,624,402,325,536
0500000US17055,"Franklin County, Illinois",39127,2275,2589,2270,2333,2065,2398,2123,2262,2419,2478,2692,2865,2602,2725,1632,1564,918,917
0500000US17057,"Fulton County, Illinois",35418,1723,1909,2116,2029,2053,2108,2095,2391,2187,2336,2457,2484,2591,2135,1623,1090,848,1243
0500000US17059,"Gallatin County, Illinois",5157,264,285,343,249,268,259,281,207,403,309,351,375,353,398,295,215,190,112
0500000US17061,"Greene County, Illinois",13218,660,883,720,791,765,743,783,785,792,840,1023,1090,859,808,524,513,258,381
0500000US17063,"Grundy County, Illinois",50509,3142,3813,3645,3421,2933,3017,3391,3560,3501,3567,3517,3673,2632,2294,1661,1145,835,762
0500000US17065,"Hamilton County, Illinois",8221,466,516,534,500,367,413,478,415,501,497,531,625,653,408,512,293,260,252
0500000US17067,"Hancock County, Illinois",18112,964,1039,1103,1030,936,888,954,1059,865,1079,1316,1354,1459,1207,972,696,574,617
0500000US17069,"Hardin County, Illinois",4009,131,159,246,273,218,141,214,372,202,295,321,267,318,339,238,110,52,113
0500000US17071,"Henderson County, Illinois",6884,330,321,367,380,359,327,318,301,348,409,541,683,503,542,382,370,217,186
0500000US17073,"Henry County, Illinois",49464,2741,2990,3321,3200,2581,2503,2778,3012,2847,3088,3363,3838,3363,3086,2390,1652,1365,1346
0500000US17075,"Iroquois County, Illinois",28169,1488,1653,1815,1794,1502,1425,1473,1378,1763,1709,2024,2043,2209,1867,1266,1232,693,835
0500000US17077,"Jackson County, Illinois",58551,3018,2832,2952,5837,8594,4969,3608,2914,2893,2872,3016,3444,3247,2701,2051,1356,1100,1147
0500000US17079,"Jasper County, Illinois",9598,583,650,604,553,499,516,526,567,512,581,764,771,678,482,483,327,214,288
0500000US17081,"Jefferson County, Illinois",38169,2392,2535,2105,2155,2315,2398,2334,2346,2317,2575,2566,2554,2603,2298,1670,1324,897,785
0500000US17083,"Jersey County, Illinois",22069,1032,1069,1623,1640,1446,1184,1188,1110,1357,1433,1639,1644,1595,1253,1016,850,434,556
0500000US17085,"Jo Daviess County, Illinois",21834,923,1122,1335,1220,1012,933,984,1058,1197,1235,1505,1567,1978,1919,1431,1027,726,662
0500000US17087,"Johnson County, Illinois",12602,603,717,580,697,776,837,798,772,766,865,882,1018,719,936,575,506,251,304
0500000US17089,"Kane County, Illinois",530839,34620,38458,41207,39340,33704,30968,33224,35517,36776,38045,37522,34839,29601,23376,17186,10945,7770,7741
0500000US17091,"Kankakee County, Illinois",111061,6620,7211,7433,8489,8489,6860,6525,6692,6506,6811,7392,7709,6715,5821,4090,2893,2257,2548
0500000US17093,"Kendall County, Illinois",124626,8881,11024,10401,9227,6959,6669,9269,10405,9942,9998,7671,7066,5212,4297,3323,2347,694,1241
0500000US17095,"Knox County, Illinois",50999,2750,2558,3066,3426,3666,2849,2859,3015,2786,3009,3362,3471,3803,3040,2661,1945,1330,1403
0500000US17097,"Lake County, Illinois",703619,41245,46814,53083,54971,50498,38216,39654,42220,46840,50205,53272,50948,42584,31888,23334,15494,10286,12067
0500000US17099,"LaSalle County, Illinois",110401,6126,6278,7131,6870,6583,6678,6781,6386,6485,6821,8035,8461,7807,5909,4779,3315,2808,3148
0500000US17101,"Lawrence County, Illinois",16189,840,901,876,810,1058,1120,1230,1032,1223,1059,1128,1163,978,803,652,492,459,365
0500000US17103,"Lee County, Illinois",34527,1742,2181,1703,1900,2034,2113,2064,2104,2172,2398,2507,2799,2426,1910,1594,1103,950,827
0500000US17105,"Livingston County, Illinois",36324,1979,2074,2243,2311,2197,2172,2239,2217,1901,2261,2761,2747,2560,2118,1454,1128,778,1184
0500000US17107,"Logan County, Illinois",29207,1565,1372,1652,1993,2180,1958,1863,1819,1884,1829,1898,2119,1918,1484,1224,841,527,1081
0500000US17109,"McDonough County, Illinois",30875,1337,1325,1655,3265,4892,2053,1628,1546,1321,1399,1677,1769,1888,1659,1158,769,755,779
0500000US17111,"McHenry County, Illinois",307789,16959,20335,22545,22431,18610,16353,17462,18500,21038,23759,25335,23853,19163,15204,10567,6786,4072,4817
0500000US17113,"McLean County, Illinois",173219,10427,11029,9990,14795,21923,11644,11258,11308,9484,9981,10484,10072,9601,7350,4864,3226,2590,3193
0500000US17115,"Macon County, Illinois",106512,6553,6492,6674,6792,6771,6561,6063,5397,6767,6050,6977,7508,7728,6568,4492,3716,2778,2625
0500000US17117,"Macoupin County, Illinois",45719,2272,2658,3071,2849,2526,2401,2624,2631,2782,2886,3297,3403,3563,2699,2144,1489,1150,1274
0500000US17119,"Madison County, Illinois",265670,15516,16234,16822,16289,15891,18556,17382,15973,16235,17000,18683,19378,17964,13323,10993,8139,5125,6167
0500000US17121,"Marion County, Illinois",38084,2399,2636,2272,2172,2228,2430,2116,1978,2243,2261,2608,2824,2656,2230,1756,1403,763,1109
0500000US17123,"Marshall County, Illinois",11794,651,547,755,664,654,565,602,672,596,715,850,933,911,781,647,411,387,453
0500000US17125,"Mason County, Illinois",13778,679,737,882,848,683,706,704,720,869,854,1027,1194,883,869,777,474,417,455
0500000US17127,"Massac County, Illinois",14430,762,1210,760,731,729,760,785,816,943,875,990,970,1059,817,802,544,543,334
0500000US17129,"Menard County, Illinois",12367,668,822,762,728,629,621,654,831,673,776,962,1041,872,733,598,485,240,272
0500000US17131,"Mercer County, Illinois",15693,784,1018,930,981,783,742,810,1062,769,1001,1187,1303,1052,920,887,624,418,422
0500000US17133,"Monroe County, Illinois",33936,1808,1851,2591,2145,1671,1659,1966,2139,2148,2313,2751,3010,2208,1653,1414,969,864,776
0500000US17135,"Montgomery County, Illinois",29009,1441,1747,1548,1569,1716,1783,1835,2035,1452,1838,2147,2327,1882,1630,1287,1075,863,834
0500000US17137,"Morgan County, Illinois",34426,1775,1784,1900,2275,2691,2166,2126,1926,2063,1998,2324,2410,2336,2098,1548,1081,836,1089
0500000US17139,"Moultrie County, Illinois",14703,996,1016,1064,946,791,853,852,798,890,852,978,1037,922,823,623,562,280,420
0500000US17141,"Ogle County, Illinois",51328,2799,2990,3689,3329,2887,2790,2893,2897,3172,3546,3853,3949,3402,2885,2289,1557,1010,1391
0500000US17143,"Peoria County, Illinois",184463,12802,12011,12037,11739,12224,13160,12511,12085,10121,11021,11496,11873,11946,9613,7069,5027,3543,4185
0500000US17145,"Perry County, Illinois",21384,1117,968,1278,1161,1520,1431,1379,1426,1418,1431,1513,1486,1401,1140,1060,591,451,613
0500000US17147,"Piatt County, Illinois",16427,957,1106,970,1004,798,837,948,904,1091,1006,1201,1470,1032,984,769,729,321,300
0500000US17149,"Pike County, Illinois",15754,961,1047,937,911,892,917,880,871,856,1001,1034,1244,1009,948,700,584,470,492
0500000US17151,"Pope County, Illinois",4249,173,146,204,132,173,182,145,178,230,315,305,351,475,316,335,236,147,206
0500000US17153,"Pulaski County, Illinois",5611,313,251,436,401,226,309,336,300,264,300,385,472,427,438,262,186,170,135
0500000US17155,"Putnam County, Illinois",5746,242,326,341,329,282,276,332,336,248,336,479,469,477,432,321,238,124,158
0500000US17157,"Randolph County, Illinois",32546,1626,1775,1788,1761,1873,2058,2432,2141,2073,2138,2355,2308,2370,1607,1516,944,815,966
0500000US17159,"Richland County, Illinois",15881,1057,921,1047,911,845,915,901,1037,785,969,1076,1316,963,853,698,627,453,507
0500000US17161,"Rock Island County, Illinois",145275,9181,8928,9059,9195,8969,9088,9039,9090,8073,8578,9241,10508,9697,8699,6055,4653,3685,3537
0500000US17163,"St. Clair County, Illinois",263463,16721,17759,17237,16878,16729,17569,17097,17378,15842,16539,18760,18242,17839,12340,9629,6640,5346,4918
0500000US17165,"Saline County, Illinois",24231,1472,1224,1597,1473,1349,1563,1432,1510,1179,1529,1710,1646,1764,1639,1027,827,566,724
0500000US17167,"Sangamon County, Illinois",197661,11423,12748,12571,12375,11878,12441,12815,12473,11690,12456,13969,14645,13200,11288,7747,5661,3978,4303
0500000US17169,"Schuyler County, Illinois",7064,300,322,460,400,332,365,385,409,479,511,530,582,484,502,318,321,167,197
0500000US17171,"Scott County, Illinois",5047,245,292,374,315,262,239,257,281,315,318,405,437,330,242,254,225,143,113
0500000US17173,"Shelby County, Illinois",21832,1179,1263,1330,1324,1138,1149,1192,1335,1063,1383,1555,1622,1615,1441,1139,786,578,740
0500000US17175,"Stark County, Illinois",5500,310,326,317,357,296,267,250,276,343,326,400,468,380,355,280,234,142,173
0500000US17177,"Stephenson County, Illinois",45433,2513,3134,2459,2562,2785,2193,2237,2379,2415,2837,3230,3275,3677,2956,2200,1911,1166,1504
0500000US17179,"Tazewell County, Illinois",133852,8005,8828,8635,8071,6890,7773,8632,8501,8773,8602,8935,9278,9066,7634,5435,4120,3124,3550
0500000US17181,"Union County, Illinois",17127,907,964,1110,922,856,1097,966,993,1023,1058,1229,1411,1172,996,897,696,402,428
0500000US17183,"Vermilion County, Illinois",78407,5142,5216,5152,4966,4621,4670,4684,4505,4414,4543,5264,5857,4997,4501,3558,2306,2245,1766
0500000US17185,"Wabash County, Illinois",11573,731,638,805,595,656,672,645,623,675,650,817,929,843,587,599,444,294,370
0500000US17187,"Warren County, Illinois",17338,1080,1039,1042,1516,1354,804,950,1007,1057,912,1058,1351,988,1137,617,571,508,347
0500000US17189,"Washington County, Illinois",14155,768,919,824,802,699,860,774,883,772,884,1042,1228,969,821,614,572,311,413
0500000US17191,"Wayne County, Illinois",16487,1033,883,1201,945,866,943,907,914,913,962,1118,1213,1155,1044,825,500,523,542
0500000US17193,"White County, Illinois",14025,810,936,811,775,699,783,814,764,759,818,970,1155,911,783,752,491,461,533
0500000US17195,"Whiteside County, Illinois",56396,3213,3426,3697,3609,3156,3100,2866,2897,3559,3420,3907,4150,4163,3533,2525,1994,1408,1773
0500000US17197,"Will County, Illinois",688697,41129,47526,54724,52458,44598,38977,41286,45694,50143,53269,51785,45491,37967,30008,21056,13835,9479,9272
0500000US17199,"Williamson County, Illinois",67299,3986,3885,4491,3608,3802,4226,4444,4279,4372,4279,4590,4705,4446,3905,3117,2223,1562,1379
0500000US17201,"Winnebago County, Illinois",286174,17976,18416,19374,18446,17533,18047,17516,17180,17004,18458,19925,19588,19285,15146,12024,7894,5784,6578
0500000US17203,"Woodford County, Illinois",38817,2384,2577,2911,2704,2266,1955,2126,2474,2177,2394,2767,2800,2721,1702,1800,1134,792,1133
0500000US18001,"Adams County, Indiana",35195,3317,3038,2997,2511,2172,2096,2017,1892,1835,1922,2025,2009,2113,1600,1185,977,529,960
0500000US18003,"Allen County, Indiana",370016,26158,26613,27081,25510,24838,26194,24081,23346,22566,22947,23503,24023,21849,18144,11967,8408,5909,6879
0500000US18005,"Bartholomew County, Indiana",81893,5449,6022,5003,4862,5101,6200,5352,5567,4935,5355,5200,5467,4588,4244,3102,2543,1493,1410
0500000US18007,"Benton County, Indiana",8667,553,621,613,573,482,467,485,455,566,551,597,676,543,458,387,291,204,145
0500000US18009,"Blackford County, Indiana",12129,633,806,663,731,661,710,621,599,694,814,855,1021,811,814,596,437,355,308
0500000US18011,"Boone County, Indiana",64321,4313,4584,5456,4322,3360,3454,3974,4463,4340,4722,4995,4513,3696,2461,2388,1293,1083,904
0500000US18013,"Brown County, Indiana",15034,568,804,803,853,717,706,666,882,691,983,1133,1407,1337,1455,798,522,368,341
0500000US18015,"Carroll County, Indiana",19994,1045,1320,1319,1312,1049,1050,1009,1144,1360,1220,1421,1500,1490,1112,1088,691,358,506
0500000US18017,"Cass County, Indiana",38084,2290,2222,2729,2575,2320,2247,2044,2175,2561,2445,2690,2836,2420,2037,1602,1143,753,995
0500000US18019,"Clark County, Indiana",115702,7309,7216,7486,6907,6984,7813,7978,8043,7698,7594,7831,7771,7729,6164,4485,2923,1961,1810
0500000US18021,"Clay County, Indiana",26268,1547,1586,1818,1653,1471,1569,1557,1629,1608,1688,1820,1861,1908,1304,1286,739,561,663
0500000US18023,"Clinton County, Indiana",32301,2217,2585,2232,2194,1865,1955,1884,1830,2026,1931,2123,2080,2218,1713,1049,843,766,790
0500000US18025,"Crawford County, Indiana",10581,563,730,621,660,543,551,584,607,625,649,801,834,815,745,503,327,227,196
0500000US18027,"Daviess County, Indiana",32937,2596,2867,2638,2440,2000,2109,1913,1779,1812,1698,2131,2236,1771,1698,1114,872,638,625
0500000US18029,"Dearborn County, Indiana",49501,2578,3116,3422,3441,2769,2736,2628,2497,3404,3565,3830,3829,3500,3021,1846,1312,1071,936
0500000US18031,"Decatur County, Indiana",26552,1731,1818,1724,1851,1628,1604,1579,1573,1569,1680,1973,1878,1685,1408,978,881,531,461
0500000US18033,"DeKalb County, Indiana",42704,2625,3008,3031,2797,2538,2681,2482,2776,2340,2744,3218,3121,2731,2406,1502,1240,783,681
0500000US18035,"Delaware County, Indiana",115616,5860,6054,5709,10636,16241,7118,5808,5202,6419,6649,7063,6908,6796,5735,4964,3456,2387,2611
0500000US18037,"Dubois County, Indiana",42418,2808,3143,2728,2786,2516,2232,2363,2381,2680,2659,3174,2713,3222,2062,1735,1521,900,795
0500000US18039,"Elkhart County, Indiana",203604,15402,15319,16547,14478,13043,13161,12532,13039,12157,12531,12924,12833,11195,9357,6766,4773,3575,3972
0500000US18041,"Fayette County, Indiana",23259,1158,1425,1564,1524,1326,1276,1135,1407,1474,1533,1637,1568,1755,1387,1167,764,510,649
0500000US18043,"Floyd County, Indiana",76809,4532,4612,5287,5189,4692,4679,4649,4814,4899,5364,5486,5718,5182,3862,3112,1821,1257,1654
0500000US18045,"Fountain County, Indiana",16486,918,1073,970,1055,940,862,969,738,1148,1133,1247,1091,1161,1041,708,655,416,361
0500000US18047,"Franklin County, Indiana",22842,1304,1513,1556,1574,1307,1121,1192,1269,1484,1552,1707,1759,1606,1248,1025,771,415,439
0500000US18049,"Fulton County, Indiana",20212,1173,1618,1137,1259,1126,1148,1090,1238,1118,1228,1462,1369,1495,1283,836,641,574,417
0500000US18051,"Gibson County, Indiana",33596,2051,2274,2130,2222,2057,1879,1986,2122,1895,2132,2400,2704,2083,2006,1151,1032,796,676
0500000US18053,"Grant County, Indiana",66944,3631,4063,3798,5140,5948,3752,3349,3573,3579,3982,4492,4715,4639,3670,3136,2243,1528,1706
0500000US18055,"Greene County, Indiana",32295,1713,2057,2029,1985,1711,1806,1808,1732,2060,2186,2449,2276,2365,1757,1718,1053,886,704
0500000US18057,"Hamilton County, Indiana",316095,21447,23980,27196,22406,16461,16364,21543,23548,24179,24240,22773,20204,15712,13141,9033,5552,4161,4155
0500000US18059,"Hancock County, Indiana",73830,4164,4827,5128,5109,4172,4119,4381,5074,4580,5221,5716,5379,4439,3958,3148,2036,1304,1075
0500000US18061,"Harrison County, Indiana",39712,2269,2412,2670,2473,2074,2223,2342,2630,2225,2666,3153,2897,2971,2273,1821,1075,838,700
0500000US18063,"Hendricks County, Indiana",160940,9680,11740,12318,11181,9157,8785,11421,11757,11653,11631,11017,10289,9441,7298,5281,3251,2528,2512
0500000US18065,"Henry County, Indiana",48483,2390,2779,2926,2928,3033,3095,2792,2897,3209,3240,3565,3462,3289,2842,2219,1570,1180,1067
0500000US18067,"Howard County, Indiana",82387,5014,4912,5502,4877,5044,4991,4659,4690,4850,5172,5755,5869,5708,4899,3838,2728,1830,2049
0500000US18069,"Huntington County, Indiana",36378,2061,2097,2369,2448,2501,2219,2118,2066,2271,2325,2637,2883,2397,1970,1317,1276,730,693
0500000US18071,"Jackson County, Indiana",43938,2926,2965,3070,2766,2429,2608,2766,3109,2840,2802,3109,2951,2719,1992,1950,1147,829,960
0500000US18073,"Jasper County, Indiana",33449,1943,2294,2253,2454,2142,1860,1766,2069,2054,2026,2372,2353,2221,1821,1521,975,780,545
0500000US18075,"Jay County, Indiana",20993,1497,1325,1646,1445,1298,1201,1075,1003,1300,1349,1464,1333,1464,1030,1017,636,525,385
