GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
0500000US20101,"Lane County, Kansas",1702,122,100,93,149,75,99,55,124,102,100,117,124,101,77,65,82,77,40
0500000US20103,"Leavenworth County, Kansas",79359,5142,5431,5406,5012,4711,4841,5885,6579,5325,4998,5506,5462,4612,3962,2315,1885,1274,1013
0500000US20105,"Lincoln County, Kansas",3121,155,196,212,241,111,107,153,207,105,179,209,302,228,194,157,98,142,125
0500000US20107,"Linn County, Kansas",9602,519,502,768,615,412,419,462,638,576,562,732,762,603,618,580,345,199,290
0500000US20109,"Logan County, Kansas",2790,161,177,198,178,157,180,145,187,99,123,183,162,265,140,104,101,88,142
0500000US20111,"Lyon County, Kansas",33302,1988,2164,2062,2662,4517,2102,1928,1485,1949,1736,1971,2329,1807,1556,967,716,797,566
0500000US20113,"McPherson County, Kansas",28792,1704,1792,2007,1941,1935,1481,1779,1428,1730,1524,1978,1953,2102,1417,1271,875,716,1159
0500000US20115,"Marion County, Kansas",12087,647,629,876,832,774,532,548,539,670,656,875,945,830,767,609,465,354,539
0500000US20117,"Marshall County, Kansas",9859,616,732,602,551,437,478,594,472,517,534,702,798,765,524,455,325,281,476
0500000US20119,"Meade County, Kansas",4295,296,318,309,351,266,193,270,218,200,298,274,286,274,176,137,99,193,137
0500000US20121,"Miami County, Kansas",32976,1987,2600,2288,2195,1579,1439,1826,1960,2124,2236,2636,2562,2104,1614,1447,1049,773,557
0500000US20123,"Mitchell County, Kansas",6230,391,462,275,476,400,281,329,296,320,300,411,513,361,484,205,201,197,328
0500000US20125,"Montgomery County, Kansas",33463,2212,2238,2251,2182,2056,1947,1915,1829,1731,1966,2263,2161,2427,1927,1500,1047,862,949
0500000US20127,"Morris County, Kansas",5605,286,341,332,362,187,285,294,319,215,300,431,399,511,422,258,190,258,215
0500000US20129,"Morton County, Kansas",2931,168,294,131,246,240,99,166,153,136,145,230,257,156,90,152,105,81,82
0500000US20131,"Nemaha County, Kansas",10095,747,677,736,715,562,484,577,492,515,561,747,663,644,494,365,300,398,418
0500000US20133,"Neosho County, Kansas",16209,1107,1105,1169,1164,887,917,841,986,729,901,1135,1226,1045,918,663,523,389,504
0500000US20135,"Ness County, Kansas",3001,206,134,216,140,121,182,174,100,114,194,217,234,230,162,157,167,128,125
0500000US20137,"Norton County, Kansas",5527,285,254,320,284,412,339,317,316,392,342,459,490,227,338,194,106,157,295
0500000US20139,"Osage County, Kansas",15894,915,1098,1003,1047,843,742,781,1040,754,958,1231,1358,1125,1007,650,472,460,410
0500000US20141,"Osborne County, Kansas",3684,226,274,162,178,202,194,201,165,158,187,258,304,287,212,183,171,140,182
0500000US20143,"Ottawa County, Kansas",5957,329,411,385,463,260,245,304,365,346,366,470,523,374,336,275,165,158,182
0500000US20145,"Pawnee County, Kansas",6776,353,410,250,308,417,399,433,492,332,357,628,533,520,398,303,339,231,73
0500000US20147,"Phillips County, Kansas",5446,307,437,296,340,297,246,284,293,256,278,387,394,447,345,273,225,154,187
0500000US20149,"Pottawatomie County, Kansas",23188,1881,2058,1716,1608,1251,1329,1682,1337,1624,1307,1474,1375,1447,903,865,541,352,438
0500000US20151,"Pratt County, Kansas",9670,761,647,592,723,682,518,537,447,535,466,586,664,753,475,355,377,306,246
0500000US20153,"Rawlins County, Kansas",2520,133,195,91,100,128,105,156,149,72,122,177,227,201,165,169,134,109,87
0500000US20155,"Reno County, Kansas",63360,3617,4280,4050,4247,3929,3854,3902,3699,3372,3685,4239,4584,4232,3413,2692,2171,1693,1701
0500000US20157,"Republic County, Kansas",4705,244,273,227,209,229,185,248,191,210,232,364,348,463,294,286,252,206,244
0500000US20159,"Rice County, Kansas",9868,633,772,500,718,891,511,557,458,433,565,613,718,740,508,369,267,351,264
0500000US20161,"Riley County, Kansas",75696,4513,3836,2774,7497,19428,8399,5492,3868,2649,2599,2816,3347,2222,1920,1507,1177,734,918
0500000US20163,"Rooks County, Kansas",5148,332,292,342,332,242,271,309,318,207,268,369,474,308,337,197,205,172,173
0500000US20165,"Rush County, Kansas",3119,163,176,200,156,130,145,182,125,140,214,215,299,211,197,142,155,106,163
0500000US20167,"Russell County, Kansas",6987,411,284,522,445,191,467,369,418,256,348,558,483,589,391,457,343,131,324
0500000US20169,"Saline County, Kansas",55334,3697,3521,3784,3579,3684,3471,3401,3888,2841,3259,3714,4082,3454,2727,2170,1532,1305,1225
0500000US20171,"Scott County, Kansas",4981,344,336,352,233,414,242,273,277,412,269,238,253,493,266,198,157,72,152
0500000US20173,"Sedgwick County, Kansas",510484,37650,38113,36717,34039,35644,37133,35845,31782,29730,29787,33054,33482,29991,22473,15954,11289,8875,8926
0500000US20175,"Seward County, Kansas",22948,2077,2350,1713,1896,1647,2028,1531,1398,1321,1342,1356,980,1127,693,433,558,227,271
0500000US20177,"Shawnee County, Kansas",178392,11716,12139,12009,11404,10993,11147,11378,10580,10173,10643,12043,12656,11968,9572,6893,4599,4039,4440
0500000US20179,"Sheridan County, Kansas",2497,133,179,181,135,61,161,111,121,176,96,185,233,163,154,109,142,64,93
0500000US20181,"Sherman County, Kansas",5999,427,363,428,417,300,362,291,523,377,152,380,387,452,336,239,249,87,229
0500000US20183,"Smith County, Kansas",3693,191,195,218,216,135,123,177,180,155,174,319,283,332,239,208,176,152,220
0500000US20185,"Stafford County, Kansas",4251,257,277,299,270,207,224,259,183,216,239,311,358,280,204,193,165,181,128
0500000US20187,"Stanton County, Kansas",2107,152,181,204,141,61,88,88,173,65,130,161,173,98,79,97,46,127,43
0500000US20189,"Stevens County, Kansas",5741,459,511,496,485,235,353,322,350,352,403,332,367,336,225,152,238,57,68
0500000US20191,"Sumner County, Kansas",23336,1453,1639,1758,1579,1266,1317,1265,1248,1268,1401,1637,1980,1458,1157,947,649,631,683
0500000US20193,"Thomas County, Kansas",7847,552,463,471,583,748,555,453,421,370,413,528,457,576,345,308,268,172,164
0500000US20195,"Trego County, Kansas",2899,132,143,146,168,189,113,120,148,190,138,226,294,233,170,152,78,169,90
0500000US20197,"Wabaunsee County, Kansas",6918,448,546,406,449,328,324,355,285,496,396,531,621,483,391,314,251,103,191
0500000US20199,"Wallace County, Kansas",1591,105,98,157,86,58,111,102,63,107,56,86,141,94,120,27,33,73,74
0500000US20201,"Washington County, Kansas",5572,352,311,399,333,266,227,293,263,297,314,394,404,386,355,286,296,177,219
0500000US20203,"Wichita County, Kansas",2157,124,175,172,149,76,134,162,43,139,126,190,130,113,96,74,89,50,115
0500000US20205,"Wilson County, Kansas",8858,575,496,672,543,422,414,490,496,425,506,581,741,683,595,425,321,238,235
0500000US20207,"Woodson County, Kansas",3178,181,201,171,166,111,153,191,160,147,179,221,272,284,196,204,156,113,72
0500000US20209,"Wyandotte County, Kansas",163227,13608,12825,12635,10627,10711,12221,12220,11057,9779,9428,10290,10191,8814,6271,4654,3154,2212,2530
0500000US21001,"Adair County, Kentucky",19304,1022,992,1153,1709,1567,1103,1057,904,1220,1223,1476,1320,1286,959,966,616,516,215
0500000US21003,"Allen County, Kentucky",20628,1244,1328,1481,1285,1217,1297,1242,1118,1329,1455,1524,1325,1388,1002,1054,684,390,265
0500000US21005,"Anderson County, Kentucky",22017,1367,1551,1480,1236,1287,1280,1240,1394,1672,1625,1806,1390,1498,1318,630,628,276,339
0500000US21007,"Ballard County, Kentucky",8152,421,465,588,497,471,396,418,430,569,521,589,576,630,484,423,286,197,191
0500000US21009,"Barren County, Kentucky",43418,2762,2534,3199,2745,2647,2558,2525,2536,2760,2838,3255,3126,2605,2223,1893,1517,772,923
0500000US21011,"Bath County, Kentucky",12189,819,839,895,811,709,627,680,723,805,808,850,808,878,645,467,386,243,196
0500000US21013,"Bell County, Kentucky",27469,1654,1532,1676,1582,1670,1763,1626,1674,1681,1864,1976,2057,1800,1605,1367,845,521,576
0500000US21015,"Boone County, Kentucky",127682,8625,9710,10044,8470,7440,7639,8212,8697,9766,9380,8841,7978,7466,5468,4259,2635,1548,1504
0500000US21017,"Bourbon County, Kentucky",20017,1192,1204,1318,1245,1146,1170,1109,1158,1210,1337,1662,1317,1354,939,1113,656,561,326
0500000US21019,"Boyd County, Kentucky",48486,2813,3333,2319,2904,2546,2760,3094,3278,2976,3225,3406,3231,3743,2701,2270,1626,954,1307
0500000US21021,"Boyle County, Kentucky",29773,1551,1609,1824,2288,2737,1614,1560,1606,1871,1931,1989,1869,2026,1749,1083,965,738,763
0500000US21023,"Bracken County, Kentucky",8330,549,555,591,541,440,491,462,470,551,585,632,629,556,422,329,241,133,153
0500000US21025,"Breathitt County, Kentucky",13276,812,738,711,840,877,795,772,885,895,914,1046,1041,912,868,414,251,281,224
0500000US21027,"Breckinridge County, Kentucky",19991,1103,1153,1506,1322,1063,1018,1016,1102,1170,1333,1562,1481,1498,1336,962,564,486,316
0500000US21029,"Bullitt County, Kentucky",78622,4146,4820,5593,5133,4809,4831,4926,5237,5315,5859,6135,5334,5211,4050,3258,1903,1010,1052
0500000US21031,"Butler County, Kentucky",12735,747,729,884,708,696,823,793,884,732,792,939,972,809,786,547,436,216,242
0500000US21033,"Caldwell County, Kentucky",12747,663,798,917,665,699,659,877,697,842,772,903,1107,667,860,536,421,397,267
0500000US21035,"Calloway County, Kentucky",38616,1965,1681,2220,3402,5620,2457,2081,2045,1934,2165,2285,2508,1935,2287,1410,1131,765,725
0500000US21037,"Campbell County, Kentucky",91804,5347,5631,5230,6455,6544,6869,6315,5853,5272,5799,6720,6518,5987,4324,3280,2223,1769,1668
0500000US21039,"Carlisle County, Kentucky",4890,331,221,365,319,219,277,293,271,314,317,341,289,354,260,268,165,126,160
0500000US21041,"Carroll County, Kentucky",10695,824,736,772,583,658,720,732,592,729,639,770,787,555,619,331,274,157,217
0500000US21043,"Carter County, Kentucky",27385,1673,1526,1848,1825,1866,1659,1480,1595,1663,1861,1853,1936,1848,1605,1215,864,542,526
0500000US21045,"Casey County, Kentucky",15805,946,831,1099,1002,926,898,852,712,1216,1034,1115,1162,967,1211,651,440,430,313
0500000US21047,"Christian County, Kentucky",72438,6821,5368,5308,4512,9215,6968,5159,4151,3517,3259,3402,3458,3027,2499,2089,1497,1199,989
0500000US21049,"Clark County, Kentucky",35757,2199,2150,2353,2151,1941,2249,1981,1988,2641,2533,2648,2371,2499,2281,1366,996,730,680
0500000US21051,"Clay County, Kentucky",20866,1256,1204,1249,1132,1286,1529,1539,1494,1508,1527,1566,1439,1263,1050,730,419,391,284
0500000US21053,"Clinton County, Kentucky",10208,637,612,631,701,498,587,616,627,560,707,725,646,776,608,502,371,215,189
0500000US21055,"Crittenden County, Kentucky",9154,510,643,566,539,468,466,530,633,442,562,669,708,620,470,603,285,231,209
0500000US21057,"Cumberland County, Kentucky",6744,412,438,361,414,377,358,275,316,411,422,509,644,423,391,390,232,180,191
0500000US21059,"Daviess County, Kentucky",99258,6702,6820,6711,6249,5973,6233,6306,5597,6437,6133,6918,7027,6051,5387,3617,2884,2263,1950
0500000US21061,"Edmonson County, Kentucky",12063,536,573,740,756,846,659,665,963,542,800,920,925,812,751,667,370,295,243
0500000US21063,"Elliott County, Kentucky",7533,352,442,362,394,445,541,498,432,637,546,514,571,463,514,278,284,110,150
0500000US21065,"Estill County, Kentucky",14382,771,796,998,795,781,823,880,766,1002,1061,1116,1102,960,850,717,471,319,174
0500000US21067,"Fayette County, Kentucky",315109,19629,18649,17936,21372,33664,25480,23888,21551,19887,18949,19643,19226,16792,13977,8758,6306,4253,5149
0500000US21069,"Fleming County, Kentucky",14515,1038,860,1058,879,832,829,821,667,1099,993,1046,1046,941,757,729,386,300,234
0500000US21071,"Floyd County, Kentucky",37447,2353,2153,2270,2222,2280,2190,2247,2162,2648,2607,2672,2818,2724,2287,1504,1031,710,569
0500000US21073,"Franklin County, Kentucky",49969,2461,3110,3245,3097,3174,3212,3172,2868,3318,3241,3682,3390,3885,2879,2049,1192,985,1009
0500000US21075,"Fulton County, Kentucky",6259,378,370,349,372,382,370,424,311,345,459,352,480,498,395,257,227,127,163
0500000US21077,"Gallatin County, Kentucky",8652,547,569,651,637,458,540,468,524,560,688,684,633,552,482,284,161,128,86
0500000US21079,"Garrard County, Kentucky",17226,950,1046,1186,1005,848,838,1023,1148,1002,1216,1443,1444,1118,921,818,540,344,336
0500000US21081,"Grant County, Kentucky",24800,1774,2105,1687,1828,1498,1451,1552,1554,1586,1829,1738,1709,1258,1147,886,624,315,259
0500000US21083,"Graves County, Kentucky",37259,2517,2548,2361,2507,2101,2163,2060,2203,2325,2426,2533,2568,2384,2006,1750,1254,816,737
0500000US21085,"Grayson County, Kentucky",26129,1613,1905,1717,1681,1524,1522,1535,1512,1728,1632,1828,1866,1818,1474,1074,835,437,428
0500000US21087,"Green County, Kentucky",11044,563,541,776,654,579,565,631,505,823,740,854,700,899,738,536,424,289,227
0500000US21089,"Greenup County, Kentucky",36012,1944,2178,2340,2048,1948,1840,1940,2072,2433,2426,2568,2754,2429,2273,1784,1396,946,693
0500000US21091,"Hancock County, Kentucky",8700,557,548,677,561,554,437,455,543,514,612,703,543,576,449,432,237,181,121
0500000US21093,"Hardin County, Kentucky",107699,7337,7446,7455,7281,7936,7512,7007,7230,6639,7041,7828,7515,5742,4791,3443,2341,1667,1488
0500000US21095,"Harlan County, Kentucky",27548,1804,1911,1546,1568,1630,1731,1618,1409,1876,1799,1980,2097,1986,1784,1050,765,540,454
0500000US21097,"Harrison County, Kentucky",18630,1013,1335,1138,1249,1136,967,962,1101,1213,1280,1393,1473,1190,1099,787,577,394,323
0500000US21099,"Hart County, Kentucky",18531,1245,1187,1375,1159,1071,1113,962,995,1111,1210,1511,1468,1136,997,771,709,240,271
0500000US21101,"Henderson County, Kentucky",46252,2873,3234,2854,2827,2572,2885,2888,2783,2938,2985,3302,3240,3408,2484,1922,1234,899,924
0500000US21103,"Henry County, Kentucky",15677,930,1056,1049,1098,853,785,892,946,900,1099,1215,1227,1102,902,665,481,249,228
0500000US21105,"Hickman County, Kentucky",4625,215,224,324,286,279,139,209,230,227,380,357,368,307,292,281,213,125,169
0500000US21107,"Hopkins County, Kentucky",45985,2822,3345,2658,2723,2506,2876,2720,2758,2770,3205,3135,3419,3204,2539,1977,1532,1032,764
0500000US21109,"Jackson County, Kentucky",13369,824,804,878,963,727,636,783,741,1070,933,974,1018,910,770,555,311,383,89
0500000US21111,"Jefferson County, Kentucky",764378,49080,47792,47101,45844,49655,57668,53594,48466,47551,47983,53152,54721,47544,38686,26501,18626,14639,15775
0500000US21113,"Jessamine County, Kentucky",51667,3419,3419,3772,3759,3811,3118,3240,3044,3374,3445,3661,3442,3038,2597,1673,1169,942,744
0500000US21115,"Johnson County, Kentucky",23064,1409,1596,1299,1271,1406,1356,1355,1297,1679,1618,1641,1696,1583,1522,878,722,365,371
0500000US21117,"Kenton County, Kentucky",163987,11019,11546,10690,9878,9950,12280,11930,11066,10341,10757,11764,11521,9689,7515,5405,3617,2250,2769
0500000US21119,"Knott County, Kentucky",15690,842,927,947,1047,1142,804,824,1015,961,1085,1223,1173,1169,1051,523,490,262,205
0500000US21121,"Knox County, Kentucky",31424,1952,1956,2242,2146,2082,1976,1768,1683,2164,2054,2222,1992,1997,1662,1438,1079,526,485
0500000US21123,"Larue County, Kentucky",14102,723,1081,759,897,782,776,856,897,808,915,1043,1372,808,759,579,441,342,264
0500000US21125,"Laurel County, Kentucky",59901,3581,3691,4182,3797,3676,3725,3749,3793,4141,4240,4244,4083,3886,3103,2461,1405,1382,762
0500000US21127,"Lawrence County, Kentucky",15844,1016,1115,965,869,921,907,895,1120,901,1073,1179,1198,1063,1033,617,434,296,242
0500000US21129,"Lee County, Kentucky",6717,342,298,468,450,216,474,403,371,409,547,579,538,468,451,267,210,164,62
0500000US21131,"Leslie County, Kentucky",10648,634,616,688,550,626,709,618,640,677,748,834,887,695,619,404,372,210,121
0500000US21133,"Letcher County, Kentucky",23011,1345,1279,1498,1308,1196,1327,1431,1589,1328,1517,1715,1980,1514,1617,886,723,469,289
0500000US21135,"Lewis County, Kentucky",13565,760,744,975,808,760,781,745,945,755,922,1074,1085,881,700,688,343,371,228
0500000US21137,"Lincoln County, Kentucky",24413,1579,1785,1410,1475,1321,1462,1366,1603,1423,1780,1849,1642,1552,1333,1121,722,630,360
0500000US21139,"Livingston County, Kentucky",9288,481,513,573,540,438,480,429,581,499,643,724,822,698,632,512,303,178,242
0500000US21141,"Logan County, Kentucky",26847,1698,1430,2067,1780,1561,1564,1583,1506,1748,1627,1926,2101,1583,1613,1092,893,710,365
0500000US21143,"Lyon County, Kentucky",8268,264,414,259,351,433,422,473,559,443,606,700,600,753,703,469,474,201,144
0500000US21145,"McCracken County, Kentucky",65285,3966,3680,4313,3714,3642,3774,4013,3523,4330,4113,4521,5057,4495,3781,3063,1989,1502,1809
0500000US21147,"McCreary County, Kentucky",17748,1105,1098,1091,1223,997,1144,1186,1232,1334,1303,1239,1147,1084,1076,569,560,209,151
0500000US21149,"McLean County, Kentucky",9361,524,550,773,546,492,477,511,656,443,621,694,732,593,527,515,273,280,154
0500000US21151,"Madison County, Kentucky",88376,5127,5644,4809,7998,10978,5458,5266,5333,5627,5365,5440,5176,4765,4104,2816,1893,1123,1454
0500000US21153,"Magoffin County, Kentucky",12783,795,721,932,769,761,739,691,665,998,944,970,1117,713,779,430,375,142,242
0500000US21155,"Marion County, Kentucky",19335,1139,1552,1222,1213,1072,1065,1128,1359,1261,1425,1398,1389,1074,1023,731,657,326,301
0500000US21157,"Marshall County, Kentucky",31177,1671,2014,1610,1671,1578,1651,1732,1925,1780,2030,2254,2332,2319,2106,1686,1288,882,648
0500000US21159,"Martin County, Kentucky",12175,618,668,766,672,904,788,1028,860,908,831,852,760,803,599,450,324,211,133
0500000US21161,"Mason County, Kentucky",17167,1063,1159,1043,1141,1072,946,960,974,1050,1154,1214,1350,1125,876,828,485,211,516
0500000US21163,"Meade County, Kentucky",28452,1516,2106,1911,2011,1673,1910,1929,1884,1888,1930,2229,2312,1450,1433,877,630,525,238
0500000US21165,"Menifee County, Kentucky",6381,349,355,362,357,290,459,319,300,354,532,506,506,382,530,283,317,96,84
0500000US21167,"Mercer County, Kentucky",21378,1281,1254,1384,1292,1223,1073,1245,1247,1195,1461,1717,1641,1585,1297,953,587,495,448
0500000US21169,"Metcalfe County, Kentucky",9990,639,601,742,546,537,558,562,400,799,668,723,697,713,475,547,358,240,185
0500000US21171,"Monroe County, Kentucky",10645,651,614,704,657,605,574,588,638,610,689,834,906,635,634,496,319,270,221
0500000US21173,"Montgomery County, Kentucky",27550,1796,1773,1950,1691,1687,1724,1626,1901,1877,1959,2031,1684,1716,1499,998,801,499,338
0500000US21175,"Morgan County, Kentucky",13281,625,651,716,725,730,1053,953,869,1005,990,913,903,1137,632,570,362,252,195
0500000US21177,"Muhlenberg County, Kentucky",31153,1567,1786,2011,2337,1900,1757,1817,1735,2122,2059,2223,2136,2077,1815,1491,1133,709,478
0500000US21179,"Nelson County, Kentucky",45131,3036,3012,3094,2995,2760,2808,2759,2796,2903,3160,3377,3358,2715,2332,1593,1026,681,726
0500000US21181,"Nicholas County, Kentucky",7061,452,442,470,440,447,371,378,400,452,501,539,453,540,394,288,212,200,82
0500000US21183,"Ohio County, Kentucky",24062,1405,1584,1719,1484,1384,1332,1478,1453,1442,1454,1718,1785,1600,1576,879,915,454,400
0500000US21185,"Oldham County, Kentucky",64633,3194,4333,5776,5111,3440,2938,3539,4951,4799,5544,5293,4460,3527,3141,2027,1202,527,831
0500000US21187,"Owen County, Kentucky",10686,513,776,731,717,548,599,546,783,499,702,752,787,850,632,510,312,240,189
0500000US21189,"Owsley County, Kentucky",4497,342,187,254,247,372,173,333,294,326,173,294,425,333,206,208,96,120,114
0500000US21191,"Pendleton County, Kentucky",14530,798,963,952,875,887,884,811,892,895,1083,1188,1336,815,802,544,342,257,206
0500000US21193,"Perry County, Kentucky",27329,1747,1363,1928,1607,1541,1718,1673,1661,1836,1925,2126,2061,2028,1556,949,786,312,512
0500000US21195,"Pike County, Kentucky",61586,3492,3394,3763,3796,3859,3494,3578,3865,4083,4314,4518,5140,3998,3869,2384,1854,1129,1056
0500000US21197,"Powell County, Kentucky",12349,800,888,784,753,766,759,767,931,727,904,871,897,748,543,570,282,185,174
0500000US21199,"Pulaski County, Kentucky",63974,3714,4111,4024,3717,3670,3818,3702,3616,4217,4285,4711,4543,4338,3861,2933,2237,1208,1269
0500000US21201,"Robertson County, Kentucky",2161,94,119,144,148,113,105,94,124,102,160,183,174,125,184,100,118,45,29
0500000US21203,"Rockcastle County, Kentucky",16815,904,1020,1131,1022,944,975,917,1150,973,1247,1312,1173,1193,829,911,521,322,271
0500000US21205,"Rowan County, Kentucky",24392,1351,1281,1296,2659,3885,1526,1176,1233,1321,1345,1534,1374,1230,1018,844,583,334,402
0500000US21207,"Russell County, Kentucky",17731,1104,1345,856,1006,954,1000,948,852,1187,1181,1420,1198,1324,1086,837,540,566,327
0500000US21209,"Scott County, Kentucky",52322,3507,3952,3846,3693,3371,3228,3663,4176,3731,3700,3563,3456,2610,2333,1389,871,573,660
0500000US21211,"Shelby County, Kentucky",45831,3002,3270,2688,3032,2787,2778,2955,3112,2967,3303,3374,3138,2853,2457,1720,1026,778,591
0500000US21213,"Simpson County, Kentucky",17881,1161,1250,1191,985,1192,1084,1047,1086,1277,1140,1277,1257,1150,764,895,380,408,337
0500000US21215,"Spencer County, Kentucky",18012,960,1009,1343,1210,928,927,1137,1176,1376,1520,1511,1761,870,892,606,410,176,200
0500000US21217,"Taylor County, Kentucky",25406,1734,1423,1536,2178,2023,1597,1415,1304,1361,1509,1644,1792,1548,1419,1014,655,575,679
0500000US21219,"Todd County, Kentucky",12377,923,924,962,765,728,756,798,822,602,772,848,922,618,578,561,325,203,270
0500000US21221,"Trigg County, Kentucky",14286,781,1012,751,887,628,627,612,713,1048,937,1066,953,1117,1145,835,483,398,293
0500000US21223,"Trimble County, Kentucky",8697,462,503,635,585,468,439,456,616,489,648,646,704,567,627,320,290,55,187
0500000US21225,"Union County, Kentucky",14915,811,859,831,1184,1508,980,835,820,902,859,967,1097,991,842,544,299,295,291
0500000US21227,"Warren County, Kentucky",123824,7911,7516,8007,11340,14137,8700,7780,8090,6929,6998,7690,7242,6369,5332,3752,2756,1783,1492
0500000US21229,"Washington County, Kentucky",11999,718,732,919,813,834,627,369,815,837,769,939,770,810,723,410,368,359,187
0500000US21231,"Wayne County, Kentucky",20692,1239,1186,1355,1220,1246,1173,1119,1188,1205,1409,1399,1671,1357,1329,1023,525,492,556
0500000US21233,"Webster County, Kentucky",13180,799,1010,718,805,782,809,797,828,802,833,887,990,926,662,597,421,318,196
0500000US21235,"Whitley County, Kentucky",36027,2595,2383,2312,2707,2880,2187,1962,2260,1839,2363,2331,2155,2450,1727,1636,1137,574,529
0500000US21237,"Wolfe County, Kentucky",7251,444,437,531,421,373,378,334,477,478,449,566,566,471,528,272,308,126,92
0500000US21239,"Woodford County, Kentucky",25817,1412,1753,1604,1755,1454,1230,1457,1747,1424,1811,2001,2040,1860,1657,1060,769,393,390
0500000US22001,"Acadia Parish, Louisiana",62607,4560,4978,4419,4126,4331,4163,3939,4061,3234,3818,4319,4521,3340,2902,2178,1704,941,1073
0500000US22003,"Allen Parish, Louisiana",25667,1634,1713,1506,1386,1530,1769,1995,1856,1904,1859,1865,1734,1270,1334,928,563,514,307
0500000US22005,"Ascension Parish, Louisiana",119129,8543,9620,8970,8392,6946,7924,8680,8527,8807,8334,8200,7460,5927,4900,3296,2241,1299,1063
0500000US22007,"Assumption Parish, Louisiana",22881,1246,1589,1435,1574,1465,1374,1345,1521,1343,1444,1688,1646,1582,1229,979,732,367,322
0500000US22009,"Avoyelles Parish, Louisiana",41095,2752,2564,2903,2484,2529,2854,2690,2702,2306,2715,2853,2647,2628,2231,1470,1106,910,751
0500000US22011,"Beauregard Parish, Louisiana",36598,2412,2244,2735,2590,2315,2348,2467,2354,2325,2365,2401,2254,2350,1626,1626,876,753,557
0500000US22013,"Bienville Parish, Louisiana",13806,846,670,1037,775,864,868,771,686,742,838,1067,936,1041,793,612,481,429,350
0500000US22015,"Bossier Parish, Louisiana",125698,9028,8962,8670,8065,8915,9736,9722,8364,7860,7559,7887,7277,7156,5412,4055,3296,1985,1749
0500000US22017,"Caddo Parish, Louisiana",251069,17742,16607,16630,15859,16641,18357,17201,14681,15071,14501,16124,17022,15898,12187,9869,6480,4781,5418
0500000US22019,"Calcasieu Parish, Louisiana",198753,13846,13831,13764,12724,13870,15129,13689,12123,11548,11873,13111,13961,11566,9834,6316,4661,3720,3187
0500000US22021,"Caldwell Parish, Louisiana",10000,568,761,618,605,644,678,594,549,617,615,711,720,597,533,531,381,92,186
0500000US22023,"Cameron Parish, Louisiana",6806,360,375,506,571,276,370,347,286,492,437,568,569,586,453,166,208,117,119
0500000US22025,"Catahoula Parish, Louisiana",10044,585,633,641,583,750,696,800,569,611,563,597,628,795,558,348,317,217,153
0500000US22027,"Claiborne Parish, Louisiana",16296,816,835,797,1000,920,1313,1029,1112,1079,1106,1139,1190,997,906,731,537,403,386
0500000US22029,"Concordia Parish, Louisiana",20211,1279,1339,1426,1171,1433,1389,1266,1266,1157,1171,1308,1458,1286,1078,763,621,531,269
0500000US22031,"De Soto Parish, Louisiana",27164,1708,2117,1678,1685,1654,1553,1741,1626,1587,1677,1919,1930,1805,1423,1257,819,613,372
0500000US22033,"East Baton Rouge Parish, Louisiana",446167,29472,27994,27608,31807,49442,34312,32222,26241,25261,24607,27017,29034,23941,19698,14604,9163,7219,6525
0500000US22035,"East Carroll Parish, Louisiana",7318,532,363,301,370,933,782,449,467,380,371,473,528,419,268,314,145,90,133
0500000US22037,"East Feliciana Parish, Louisiana",19553,964,944,1162,1274,1094,1291,1270,1150,1173,1450,1537,1540,1571,1213,822,585,267,246
0500000US22039,"Evangeline Parish, Louisiana",33750,2317,2452,2305,2745,2259,2204,2276,1973,1822,2130,2325,2000,2032,1757,1052,862,721,518
0500000US22041,"Franklin Parish, Louisiana",20388,1425,1728,1207,1106,1434,1281,1214,1326,940,1165,1374,1516,1175,1150,782,756,390,419
0500000US22043,"Grant Parish, Louisiana",22305,1308,1567,1156,1210,1376,1711,1861,1672,1653,1463,1564,1341,1309,1165,788,493,371,297
0500000US22045,"Iberia Parish, Louisiana",73346,5365,5539,5237,4989,4972,4917,4672,4528,3922,4518,5201,4807,4610,3207,2626,1969,1175,1092
0500000US22047,"Iberville Parish, Louisiana",33122,1950,1972,1900,1993,2321,2482,2450,2130,2038,2276,2497,2147,2211,1608,1167,907,700,373
0500000US22049,"Jackson Parish, Louisiana",15952,935,1120,1013,707,965,1143,985,1009,915,987,1073,1103,986,971,720,624,365,331
0500000US22051,"Jefferson Parish, Louisiana",437038,27903,26939,25484,24172,27263,32702,31732,27197,26851,27517,30993,31686,28254,22886,17035,11275,8275,8874
0500000US22053,"Jefferson Davis Parish, Louisiana",31405,2178,2029,2430,2183,1868,1969,1986,1923,1731,1824,2260,2084,2046,1587,1125,859,672,651
0500000US22055,"Lafayette Parish, Louisiana",238230,16631,15953,15090,15396,17809,21316,18668,16552,14098,14270,15642,15213,13575,9960,6508,4833,3368,3348
0500000US22057,"Lafourche Parish, Louisiana",98112,6402,6426,6634,6421,6515,7255,6673,6579,5152,6629,7208,6606,5695,4703,3456,2588,1690,1480
