GEO_ID,NAME,YEAR,S0101_C01_001E,S0101_C01_002E,S0101_C01_003E,S0101_C01_004E,S0101_C01_005E,S0101_C01_006E,S0101_C01_007E,S0101_C01_008E,S0101_C01_009E,S0101_C01_010E,S0101_C01_011E,S0101_C01_012E,S0101_C01_013E,S0101_C01_014E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E
0500000US19139,"Muscatine County, Iowa",2020,42703,2736,2902,3124,2845,2717,2561,2657,2935,2158,2865,2497,2704,2987,2565,1590,1082,804,974
0500000US19141,"O'Brien County, Iowa",2020,13796,880,969,857,858,727,769,803,721,786,720,774,1081,982,782,602,350,454,681
0500000US19143,"Osceola County, Iowa",2020,6016,347,401,418,335,279,317,281,328,323,301,388,456,551,324,297,242,173,255
0500000US19145,"Page County, Iowa",2020,15205,746,763,828,891,805,954,853,1112,791,889,877,1115,1184,1114,669,465,542,607
0500000US19147,"Palo Alto County, Iowa",2020,8941,616,511,597,555,484,458,485,529,514,444,513,717,570,543,428,333,223,421
0500000US19149,"Plymouth County, Iowa",2020,25141,1522,1676,1877,1733,1356,1197,1367,1738,1258,1541,1610,1803,1797,1546,955,663,534,968
0500000US19151,"Pocahontas County, Iowa",2020,6725,367,431,399,335,452,306,313,359,331,316,429,554,599,424,346,287,190,287
0500000US19153,"Polk County, Iowa",2020,485418,34238,33011,34215,30660,30730,38078,37032,35354,31243,30512,29737,31495,25677,21993,16096,10814,6847,7686
0500000US19155,"Pottawattamie County, Iowa",2020,93478,5845,6259,6051,6227,5567,5615,5583,6037,5188,5550,5998,6904,6304,5544,3986,2645,1902,2273
0500000US19157,"Poweshiek County, Iowa",2020,18391,892,979,1085,1849,1596,881,933,696,1090,965,1183,1158,1335,988,986,769,509,497
0500000US19159,"Ringgold County, Iowa",2020,4922,306,301,365,419,207,152,261,276,207,227,312,353,363,328,252,176,205,212
0500000US19161,"Sac County, Iowa",2020,9711,578,555,671,555,465,463,484,471,512,522,608,815,734,618,537,319,419,385
0500000US19163,"Scott County, Iowa",2020,172938,10986,11801,11417,11202,10004,11192,11528,11806,10475,10615,10986,11393,11506,9642,6838,4772,3202,3573
0500000US19165,"Shelby County, Iowa",2020,11544,571,792,668,737,541,612,546,812,365,663,746,1001,826,737,582,459,337,549
0500000US19167,"Sioux County, Iowa",2020,34900,2558,2706,2647,3076,3101,1937,1914,2234,1916,1513,1758,2178,1939,1495,1231,1116,785,796
0500000US19169,"Story County, Iowa",2020,97355,4401,4933,4160,10626,21666,7645,5324,5605,3976,4053,4001,4692,4415,3938,2776,1856,1503,1785
0500000US19171,"Tama County, Iowa",2020,16962,1088,1076,1242,1145,926,826,974,954,755,1083,1056,1240,1242,1023,770,552,425,585
0500000US19173,"Taylor County, Iowa",2020,6160,347,392,475,361,332,290,329,348,304,311,359,401,511,410,345,270,151,224
0500000US19175,"Union County, Iowa",2020,12303,684,591,959,898,718,656,802,789,627,688,717,860,818,798,532,477,334,355
0500000US19177,"Van Buren County, Iowa",2020,7104,425,527,382,433,331,317,340,363,405,417,470,481,618,435,470,212,246,232
0500000US19179,"Wapello County, Iowa",2020,35102,2271,2056,2324,2233,2204,2283,2123,2216,1781,2098,2288,2148,2867,1854,1571,1017,795,973
0500000US19181,"Warren County, Iowa",2020,50867,3056,3605,3662,3728,3205,2705,3076,3467,3279,3251,3266,3349,3170,2689,2035,1216,982,1126
0500000US19183,"Washington County, Iowa",2020,22100,1434,1414,1661,1437,1148,1273,1185,1326,1413,1232,1433,1618,1329,1086,1180,714,460,757
0500000US19185,"Wayne County, Iowa",2020,6426,471,445,450,390,327,349,347,321,301,309,349,559,418,292,388,244,270,196
0500000US19187,"Webster County, Iowa",2020,36348,2111,2212,2005,2755,2715,2482,1996,2172,1824,1785,2304,2677,2598,2245,1499,1027,933,1008
0500000US19189,"Winnebago County, Iowa",2020,10474,554,679,580,860,722,488,523,603,496,590,555,800,807,623,521,381,388,304
0500000US19191,"Winneshiek County, Iowa",2020,20090,893,959,1112,1862,2029,906,961,939,986,1035,1218,1473,1570,1140,1058,737,542,670
0500000US19193,"Woodbury County, Iowa",2020,102687,7299,7240,7789,7397,6964,6807,6609,6747,5778,6021,6004,6601,5979,5813,3245,2708,1888,1798
0500000US19195,"Worth County, Iowa",2020,7422,412,417,411,449,405,428,384,412,470,447,501,619,512,420,420,247,255,213
0500000US19197,"Wright County, Iowa",2020,12644,817,775,998,639,628,691,824,621,714,623,660,720,1126,847,561,378,460,562
0500000US20001,"Allen County, Kansas",2020,12503,714,763,831,901,763,656,606,772,626,741,696,1009,843,788,650,377,336,431
0500000US20003,"Anderson County, Kansas",2020,7877,568,494,600,489,460,378,356,633,251,420,476,519,572,451,410,452,179,169
0500000US20005,"Atchison County, Kansas",2020,16210,909,907,1195,1497,1531,996,785,915,806,837,924,1168,974,859,664,324,434,485
0500000US20007,"Barber County, Kansas",2020,4493,299,423,255,198,219,231,297,271,130,245,298,367,280,303,240,168,111,158
0500000US20009,"Barton County, Kansas",2020,26209,1633,2011,1658,1588,1489,1747,1778,1283,1449,1126,1476,1841,2016,1591,1073,817,707,926
0500000US20011,"Bourbon County, Kansas",2020,14539,964,1197,923,1011,796,831,790,802,800,720,769,974,1052,934,646,608,350,372
0500000US20013,"Brown County, Kansas",2020,9575,594,690,771,570,447,514,537,544,499,480,577,663,796,601,446,295,216,335
0500000US20015,"Butler County, Kansas",2020,66890,4022,4428,5411,5078,3912,3582,4200,3973,4655,4255,4185,4595,4457,3398,2364,1649,1195,1531
0500000US20017,"Chase County, Kansas",2020,2604,132,147,197,145,160,133,109,114,160,151,165,186,173,148,200,85,109,90
0500000US20019,"Chautauqua County, Kansas",2020,3280,180,184,214,144,146,203,192,221,90,164,188,170,363,254,161,154,129,123
0500000US20021,"Cherokee County, Kansas",2020,20017,1277,1578,996,1288,1128,1002,1164,1064,1147,1154,1440,1470,1450,1254,955,705,378,567
0500000US20023,"Cheyenne County, Kansas",2020,2639,143,205,114,167,111,131,118,181,121,108,130,184,223,168,184,136,85,130
0500000US20025,"Clark County, Kansas",2020,2006,135,114,168,71,85,78,87,87,125,98,155,176,158,88,83,120,83,95
0500000US20027,"Clay County, Kansas",2020,8030,522,477,555,355,417,344,422,520,458,418,475,407,665,566,486,298,265,380
0500000US20029,"Cloud County, Kansas",2020,8831,652,621,527,451,659,507,522,486,433,441,499,610,562,595,358,392,231,285
0500000US20031,"Coffey County, Kansas",2020,8218,420,443,529,480,466,433,446,427,475,511,518,737,562,580,437,344,182,228
0500000US20033,"Comanche County, Kansas",2020,1759,56,83,123,109,85,49,46,168,69,84,60,180,156,132,165,67,32,95
0500000US20035,"Cowley County, Kansas",2020,35090,2030,2200,2618,2643,2446,2000,2010,2045,2020,2032,2067,2306,2267,2114,1333,1173,732,1054
0500000US20037,"Crawford County, Kansas",2020,38874,2331,2368,2322,3095,5215,2349,2266,2161,2033,2009,2167,2279,2341,1752,1577,1125,661,823
0500000US20039,"Decatur County, Kansas",2020,2826,160,156,144,100,161,125,169,157,144,82,170,178,299,251,119,107,139,165
0500000US20041,"Dickinson County, Kansas",2020,18614,1025,1273,1223,1194,854,1001,1144,1209,1123,995,1123,1285,1479,1177,775,666,663,405
0500000US20043,"Doniphan County, Kansas",2020,7616,393,496,329,850,530,419,364,342,457,416,490,550,518,438,369,235,187,233
0500000US20045,"Douglas County, Kansas",2020,121304,6015,6766,5648,11303,20683,9899,7944,8216,6342,5797,5649,6021,6195,5505,3617,2485,1711,1508
0500000US20047,"Edwards County, Kansas",2020,2822,169,125,235,133,76,231,160,140,147,154,185,223,244,182,146,88,71,113
0500000US20049,"Elk County, Kansas",2020,2502,126,103,222,106,49,140,97,113,103,125,164,187,246,206,174,166,94,81
0500000US20051,"Ellis County, Kansas",2020,28747,1727,1731,1877,1973,3679,2041,2018,1492,1664,1373,1394,1557,1755,1632,804,872,611,547
0500000US20053,"Ellsworth County, Kansas",2020,6176,306,343,308,329,392,401,406,372,370,387,414,398,475,423,269,279,149,155
0500000US20055,"Finney County, Kansas",2020,36451,3094,3540,2666,2933,2663,2598,2321,2387,2054,2016,2253,2243,1692,1523,930,444,442,652
0500000US20057,"Ford County, Kansas",2020,33718,2947,3020,2589,2646,2317,2459,2184,2398,1735,1934,2030,2296,1501,1332,723,638,396,573
0500000US20059,"Franklin County, Kansas",2020,25643,1568,1835,1653,1902,1466,1500,1481,1408,1496,1491,1742,2138,1605,1468,1173,668,468,581
0500000US20061,"Geary County, Kansas",2020,33309,3982,2885,2388,1728,4337,3923,3036,2182,1416,1347,1235,919,1114,858,697,326,545,391
0500000US20063,"Gove County, Kansas",2020,2650,190,189,175,81,131,167,175,117,114,118,111,179,243,163,145,123,84,145
0500000US20065,"Graham County, Kansas",2020,2464,113,149,169,115,146,90,100,117,157,86,137,227,177,170,100,114,121,176
0500000US20067,"Grant County, Kansas",2020,7324,579,904,519,499,443,436,588,383,298,514,296,496,393,319,315,154,97,91
0500000US20069,"Gray County, Kansas",2020,6020,441,411,585,483,343,326,353,412,340,302,334,350,424,314,179,128,157,138
0500000US20071,"Greeley County, Kansas",2020,1156,100,58,105,91,82,37,60,44,54,81,39,102,81,78,55,30,19,40
0500000US20073,"Greenwood County, Kansas",2020,6010,291,341,425,330,251,248,274,365,304,309,376,525,463,390,451,289,201,177
0500000US20075,"Hamilton County, Kansas",2020,2552,190,329,139,162,89,90,217,289,183,91,85,182,187,121,67,50,39,42
0500000US20077,"Harper County, Kansas",2020,5506,368,339,417,379,201,285,293,334,283,265,284,357,458,309,315,194,210,215
0500000US20079,"Harvey County, Kansas",2020,34434,2086,1937,2707,2744,2287,1798,2064,1870,1807,1860,1934,2483,2312,1904,1381,1202,896,1162
0500000US20081,"Haskell County, Kansas",2020,3990,275,287,348,297,242,280,193,259,275,234,185,286,284,215,124,118,67,21
0500000US20083,"Hodgeman County, Kansas",2020,1872,103,118,104,124,99,55,95,122,77,68,135,211,141,112,83,69,85,71
0500000US20085,"Jackson County, Kansas",2020,13249,879,825,1012,854,821,638,685,720,770,780,912,676,1136,895,608,536,278,224
0500000US20087,"Jefferson County, Kansas",2020,18974,1038,1159,1286,1264,878,923,1081,1140,1012,1141,1405,1759,1283,1119,989,760,264,473
0500000US20089,"Jewell County, Kansas",2020,2854,164,181,119,116,117,157,134,133,111,124,151,232,244,176,260,192,131,112
0500000US20091,"Johnson County, Kansas",2020,597574,37757,40456,41732,38509,34232,39963,42171,44010,39773,39343,38388,38746,35609,30835,21476,13500,8659,12415
0500000US20093,"Kearny County, Kansas",2020,3863,312,329,317,381,300,89,188,157,242,271,236,255,198,148,177,94,47,122
0500000US20095,"Kingman County, Kansas",2020,7173,371,408,481,441,375,337,346,309,489,409,478,479,683,472,322,323,213,237
0500000US20097,"Kiowa County, Kansas",2020,2483,176,203,128,242,134,112,108,115,104,125,135,167,190,169,125,52,77,121
0500000US20099,"Labette County, Kansas",2020,19938,1328,1288,1379,1207,1036,1199,1167,1111,988,1171,1334,1476,1459,1169,993,750,331,552
0500000US20101,"Lane County, Kansas",2020,1523,71,114,76,139,53,85,46,89,100,92,125,134,73,82,88,68,57,31
0500000US20103,"Leavenworth County, Kansas",2020,81499,5251,5515,5364,5051,5018,4890,5567,7079,5186,5116,5210,5874,4621,4340,2838,2198,1305,1076
0500000US20105,"Lincoln County, Kansas",2020,3013,137,196,250,213,103,117,97,199,165,157,180,285,194,234,158,74,124,130
0500000US20107,"Linn County, Kansas",2020,9687,525,616,622,556,445,425,439,825,420,530,609,790,733,763,492,335,306,256
0500000US20109,"Logan County, Kansas",2020,2789,204,163,199,164,140,165,158,224,165,54,144,166,260,139,165,76,94,109
0500000US20111,"Lyon County, Kansas",2020,33237,1978,2299,1919,2600,4522,2145,1688,1968,1603,1693,1786,1888,2105,1615,1196,859,630,743
0500000US20113,"McPherson County, Kansas",2020,28557,1551,1755,1817,1991,1967,1682,1625,1586,1664,1611,1604,2113,1951,1546,1378,824,561,1331
0500000US20115,"Marion County, Kansas",2020,11865,579,641,848,836,790,555,554,589,581,588,714,1016,812,719,686,553,365,439
0500000US20117,"Marshall County, Kansas",2020,9713,664,636,650,557,427,499,506,606,475,473,539,838,710,681,409,282,299,462
0500000US20119,"Meade County, Kansas",2020,4120,291,237,324,300,318,253,217,239,186,287,249,291,210,268,123,90,103,134
0500000US20121,"Miami County, Kansas",2020,33740,1914,2307,2514,2194,1832,1527,1780,1737,2310,2111,2432,3192,2069,1875,1454,1136,739,617
0500000US20123,"Mitchell County, Kansas",2020,6053,385,445,315,439,392,291,280,292,345,283,332,407,435,476,242,195,236,263
0500000US20125,"Montgomery County, Kansas",2020,32114,1973,2370,1999,2166,1763,1808,2048,1817,1618,1618,2035,2253,2455,1908,1498,1163,735,887
0500000US20127,"Morris County, Kansas",2020,5551,284,311,385,252,240,270,294,433,190,254,362,420,494,476,235,305,139,207
0500000US20129,"Morton County, Kansas",2020,2656,111,286,136,199,97,172,242,95,128,159,131,213,158,151,123,95,69,91
0500000US20131,"Nemaha County, Kansas",2020,10109,742,705,787,677,565,487,562,455,624,511,606,588,797,481,443,238,326,515
0500000US20133,"Neosho County, Kansas",2020,16008,1071,954,1271,1123,824,997,814,862,826,847,929,1157,1122,966,783,527,425,510
0500000US20135,"Ness County, Kansas",2020,2838,194,135,186,129,194,150,160,92,86,100,194,279,251,214,125,120,97,132
0500000US20137,"Norton County, Kansas",2020,5416,316,271,272,257,307,386,467,365,251,275,367,319,434,340,231,94,186,278
0500000US20139,"Osage County, Kansas",2020,15855,894,1079,1027,998,853,823,780,985,735,928,1049,1378,1195,1054,714,505,471,387
0500000US20141,"Osborne County, Kansas",2020,3494,198,139,272,146,205,205,207,156,170,148,204,345,232,255,146,130,131,205
0500000US20143,"Ottawa County, Kansas",2020,5776,294,292,447,378,290,290,272,336,378,334,378,479,424,353,309,164,192,166
0500000US20145,"Pawnee County, Kansas",2020,6539,239,298,217,435,339,404,455,580,235,403,435,374,678,518,259,306,297,67
0500000US20147,"Phillips County, Kansas",2020,5297,311,327,344,272,295,282,324,260,266,269,297,339,471,389,299,237,93,222
0500000US20149,"Pottawatomie County, Kansas",2020,24203,1860,2131,1985,1620,1247,1500,1574,1769,1423,1330,1274,1769,1272,1116,907,543,323,560
0500000US20151,"Pratt County, Kansas",2020,9324,681,512,743,748,598,576,467,427,497,476,443,618,723,512,402,402,242,257
0500000US20153,"Rawlins County, Kansas",2020,2490,152,140,162,82,89,163,128,125,122,143,149,168,204,214,126,151,64,108
0500000US20155,"Reno County, Kansas",2020,62421,3503,3707,4357,4064,3677,3775,3496,3947,3709,3604,3624,4145,4439,3867,2750,2244,1651,1862
0500000US20157,"Republic County, Kansas",2020,4607,264,267,304,204,230,207,214,237,190,212,267,364,398,411,192,222,142,282
0500000US20159,"Rice County, Kansas",2020,9532,529,778,474,728,830,572,477,488,479,455,536,708,650,616,367,252,275,318
0500000US20161,"Riley County, Kansas",2020,74059,4249,3032,3061,7748,18350,7334,4982,4365,2783,2810,2718,3008,2773,2279,1686,1230,536,1115
0500000US20163,"Rooks County, Kansas",2020,4985,344,283,316,287,226,255,293,301,214,270,282,446,347,349,227,175,168,202
0500000US20165,"Rush County, Kansas",2020,2953,185,179,134,159,182,151,158,114,139,222,150,198,248,196,178,107,97,156
0500000US20167,"Russell County, Kansas",2020,6896,453,435,412,445,263,367,340,357,357,326,459,550,479,419,420,321,139,354
0500000US20169,"Saline County, Kansas",2020,54384,3380,3559,3588,3492,3424,3653,3285,3258,2944,3220,3386,3856,3933,2728,2485,1518,1326,1349
0500000US20171,"Scott County, Kansas",2020,4893,341,402,364,258,308,301,249,251,266,353,249,315,323,210,277,141,120,165
0500000US20173,"Sedgwick County, Kansas",2020,515416,35619,37279,37680,34443,35220,38030,35673,32260,31031,29105,29788,32892,31748,26143,17920,11386,8599,10600
0500000US20175,"Seward County, Kansas",2020,21902,1955,2090,1726,1758,1581,1866,1472,1192,1474,1338,1238,925,1185,600,365,447,219,471
0500000US20177,"Shawnee County, Kansas",2020,177293,11001,12136,11562,11454,10497,11211,10838,11521,9504,10184,10931,12035,12427,10417,7866,5664,3940,4105
0500000US20179,"Sheridan County, Kansas",2020,2515,136,192,163,151,54,174,132,165,136,91,140,237,153,184,111,134,60,102
0500000US20181,"Sherman County, Kansas",2020,5904,384,329,429,408,263,426,292,440,380,352,201,321,490,460,208,237,79,205
0500000US20183,"Smith County, Kansas",2020,3594,193,158,229,205,132,150,167,185,167,148,239,252,370,285,209,182,140,183
0500000US20185,"Stafford County, Kansas",2020,4125,254,258,305,248,231,190,243,202,174,233,270,330,320,261,155,146,145,160
0500000US20187,"Stanton County, Kansas",2020,2030,116,166,179,134,89,117,156,140,82,78,126,127,159,59,101,70,76,55
0500000US20189,"Stevens County, Kansas",2020,5498,404,396,530,379,420,255,297,465,296,286,262,360,281,279,216,136,108,128
0500000US20191,"Sumner County, Kansas",2020,22928,1335,1565,1606,1577,1264,1205,1209,1255,1389,1269,1484,1737,1715,1295,1036,768,415,804
0500000US20193,"Thomas County, Kansas",2020,7748,530,506,453,604,654,465,484,386,481,454,367,433,624,418,278,266,146,199
0500000US20195,"Trego County, Kansas",2020,2802,117,104,182,155,129,122,111,200,169,179,129,188,287,201,171,71,88,199
0500000US20197,"Wabaunsee County, Kansas",2020,6877,386,438,512,439,341,326,339,317,413,368,477,534,610,463,334,272,128,180
0500000US20199,"Wallace County, Kansas",2020,1583,111,125,117,59,77,76,79,114,77,34,106,101,138,89,66,21,80,113
0500000US20201,"Washington County, Kansas",2020,5474,367,292,357,274,323,293,258,291,249,277,335,434,365,394,276,261,199,229
0500000US20203,"Wichita County, Kansas",2020,2112,99,193,78,153,115,139,133,123,109,94,167,149,134,167,55,53,69,82
0500000US20205,"Wilson County, Kansas",2020,8600,573,549,556,550,381,461,422,456,439,485,499,600,767,538,505,296,247,276
0500000US20207,"Woodson County, Kansas",2020,3117,154,164,169,181,114,128,161,214,115,140,278,205,307,251,203,106,88,139
0500000US20209,"Wyandotte County, Kansas",2020,165447,13147,12326,13461,10964,10530,12749,12046,11277,10221,9336,9328,9959,9502,7375,5192,3541,2203,2290
0500000US21001,"Adair County, Kentucky",2020,19366,1005,992,1063,1570,1643,1202,1046,1069,1050,1173,1271,1321,1343,1246,927,471,675,299
0500000US21003,"Allen County, Kentucky",2020,21065,1393,1494,1264,1212,1233,1410,1315,1242,1116,1380,1446,1357,1512,1150,1091,503,443,504
0500000US21005,"Anderson County, Kentucky",2020,22580,1470,1633,1305,1235,1405,1368,1255,1089,1729,1675,1801,1592,1479,1155,1024,696,394,275
0500000US21007,"Ballard County, Kentucky",2020,7914,401,490,447,502,459,387,394,394,546,504,551,524,624,556,403,337,156,239
0500000US21009,"Barren County, Kentucky",2020,44026,2791,2566,3327,2681,2593,2702,2487,2559,2691,2842,3111,3039,2955,2530,1887,1485,867,913
0500000US21011,"Bath County, Kentucky",2020,12421,852,903,870,762,746,739,617,596,861,816,853,907,857,593,595,386,275,193
0500000US21013,"Bell County, Kentucky",2020,26426,1643,1512,1492,1530,1557,1784,1537,1909,1190,1741,1818,2136,1652,1722,1243,839,536,585
0500000US21015,"Boone County, Kentucky",2020,132368,8684,10293,9532,9219,7657,7933,8163,7982,10180,9538,8950,8729,7540,6503,4824,2759,2163,1719
0500000US21017,"Bourbon County, Kentucky",2020,19998,1357,960,1452,1110,1296,1119,1193,1121,1086,1319,1455,1299,1389,1245,984,698,531,384
0500000US21019,"Boyd County, Kentucky",2020,47361,2697,3122,2558,2644,2417,2787,2780,3471,2565,3080,3288,3280,3475,2981,2295,1704,1112,1105
0500000US21021,"Boyle County, Kentucky",2020,30090,1442,1594,1847,2475,2620,1756,1575,1703,1728,1812,1975,2051,1809,1974,1238,987,729,775
0500000US21023,"Bracken County, Kentucky",2020,8308,516,605,527,530,386,478,461,439,629,531,578,660,581,540,298,300,140,109
0500000US21025,"Breathitt County, Kentucky",2020,12802,842,558,775,651,871,821,724,761,908,852,948,974,965,880,513,383,217,159
0500000US21027,"Breckinridge County, Kentucky",2020,20283,1156,972,1637,1407,1028,1072,1048,1180,1169,1236,1408,1395,1624,1239,1219,858,311,324
0500000US21029,"Bullitt County, Kentucky",2020,80921,4233,4892,5231,5077,4751,5380,5072,5051,5485,5849,5933,5625,5554,4206,3847,2108,1301,1326
0500000US21031,"Butler County, Kentucky",2020,12756,763,838,772,771,652,736,779,875,794,798,857,905,904,605,762,406,191,348
0500000US21033,"Caldwell County, Kentucky",2020,12679,712,690,960,777,583,829,650,675,641,813,783,1027,828,879,627,423,295,487
0500000US21035,"Calloway County, Kentucky",2020,38991,1925,1979,1965,3657,5001,2347,2154,2151,1954,2236,2258,2278,2440,2179,1665,1083,1015,704
0500000US21037,"Campbell County, Kentucky",2020,93608,5355,5819,5102,6330,6627,7035,6349,6285,5220,5545,6043,7109,5978,4855,3998,2553,1653,1752
0500000US21039,"Carlisle County, Kentucky",2020,4738,312,286,315,303,223,278,269,231,302,309,302,252,372,273,257,186,136,132
0500000US21041,"Carroll County, Kentucky",2020,10691,726,905,648,643,642,777,606,603,710,646,658,838,644,571,413,352,153,156
0500000US21043,"Carter County, Kentucky",2020,26976,1733,1611,1890,1673,1666,1631,1362,1494,1577,1799,1788,1653,2063,1456,1536,828,680,536
0500000US21045,"Casey County, Kentucky",2020,15968,945,1089,919,1026,861,955,846,805,1102,1020,1062,992,1111,1195,733,611,372,324
0500000US21047,"Christian County, Kentucky",2020,71470,6757,5459,4550,4834,9307,6957,4757,3623,3852,3269,3015,2903,3399,2686,2249,1702,978,1173
0500000US21049,"Clark County, Kentucky",2020,36152,2185,2085,2301,2085,1926,2393,2125,2008,2395,2672,2537,2556,2389,2049,1768,1206,616,856
0500000US21051,"Clay County, Kentucky",2020,20110,1208,1042,1298,1074,1092,1523,1449,1381,1422,1402,1428,1339,1335,1158,826,472,324,337
0500000US21053,"Clinton County, Kentucky",2020,10175,589,505,692,729,451,621,586,454,739,671,692,698,754,696,458,319,240,281
0500000US21055,"Crittenden County, Kentucky",2020,8940,484,469,698,497,465,498,493,532,531,534,582,649,669,604,463,272,328,172
0500000US21057,"Cumberland County, Kentucky",2020,6660,421,499,309,262,290,445,357,355,306,381,494,481,606,371,467,296,159,161
0500000US21059,"Daviess County, Kentucky",2020,101001,6814,6800,7045,6334,6013,6480,6253,5919,6379,6037,6258,7056,6406,5927,3997,2844,2152,2287
0500000US21061,"Edmonson County, Kentucky",2020,12195,568,502,779,755,739,710,678,910,602,853,820,867,928,805,675,493,286,225
0500000US21063,"Elliott County, Kentucky",2020,7461,332,379,392,365,495,505,470,499,622,444,506,539,439,450,396,349,156,123
0500000US21065,"Estill County, Kentucky",2020,14187,746,951,731,827,668,848,782,541,1122,963,1101,1123,1080,929,738,514,227,296
0500000US21067,"Fayette County, Kentucky",2020,322200,19479,19285,17859,22089,33435,26514,23162,22339,19884,19160,18615,19393,17809,15305,10569,7666,4941,4696
0500000US21069,"Fleming County, Kentucky",2020,14519,1027,956,948,884,798,847,780,730,932,920,1026,1037,1031,820,790,403,312,278
0500000US21071,"Floyd County, Kentucky",2020,35931,2108,2093,2228,2228,1993,2179,2078,1877,2549,2399,2479,2524,2748,2223,1821,1129,750,525
0500000US21073,"Franklin County, Kentucky",2020,50744,2923,2611,3332,3183,2990,3601,3363,3153,2856,3236,3627,3793,3145,3500,2059,1446,1171,755
0500000US21075,"Fulton County, Kentucky",2020,6064,351,349,415,208,359,385,574,272,255,413,347,360,530,410,303,264,164,105
0500000US21077,"Gallatin County, Kentucky",2020,8760,575,557,608,641,474,631,515,536,514,598,643,765,451,431,397,152,135,137
0500000US21079,"Garrard County, Kentucky",2020,17554,912,1197,1024,986,827,908,993,1161,985,1288,1346,1434,1311,1151,772,530,340,389
0500000US21081,"Grant County, Kentucky",2020,25107,1811,1997,1897,1716,1535,1634,1648,1239,1664,1722,1640,1646,1498,1197,898,614,440,311
0500000US21083,"Graves County, Kentucky",2020,37125,2257,2603,2444,2716,2069,2251,2099,2240,2091,2150,2367,2566,2423,2435,1494,1211,869,840
0500000US21085,"Grayson County, Kentucky",2020,26313,1745,1513,1915,1720,1499,1632,1445,1457,1750,1621,1685,1809,1894,1665,1155,914,619,275
0500000US21087,"Green County, Kentucky",2020,11000,635,611,652,593,531,678,675,576,666,685,799,851,852,616,666,360,318,236
0500000US21089,"Greenup County, Kentucky",2020,35359,1920,2203,2150,2009,1834,2087,1774,2029,2230,2345,2368,2621,2420,2255,2021,1366,812,915
0500000US21091,"Hancock County, Kentucky",2020,8748,557,580,586,627,504,501,436,523,472,589,697,646,544,468,415,247,206,150
0500000US21093,"Hardin County, Kentucky",2020,109627,7244,7109,8016,7022,7531,7637,7136,7815,6500,6891,7180,7754,6325,5521,3765,2675,1946,1560
0500000US21095,"Harlan County, Kentucky",2020,26307,1620,1778,1675,1437,1292,1705,1595,1490,1621,1671,1804,1785,2007,1594,1417,882,449,485
0500000US21097,"Harrison County, Kentucky",2020,18763,1141,1080,1206,1105,1136,1103,995,927,1177,1204,1397,1378,1408,1086,913,661,422,424
0500000US21099,"Hart County, Kentucky",2020,18833,1325,1052,1419,1239,1090,1203,968,997,1055,1155,1440,1496,1222,1043,855,681,300,293
0500000US21101,"Henderson County, Kentucky",2020,45550,2690,2829,3113,2758,2344,2965,2611,2681,3084,2864,2992,3619,2992,2898,1841,1514,905,850
0500000US21103,"Henry County, Kentucky",2020,15999,980,879,1199,1082,840,911,930,918,996,1018,1104,1152,1255,973,742,476,255,289
0500000US21105,"Hickman County, Kentucky",2020,4461,219,144,351,322,250,124,227,395,156,235,280,229,452,384,274,108,166,145
0500000US21107,"Hopkins County, Kentucky",2020,45044,2652,2721,3087,2757,2427,2866,2675,2450,2970,2790,2933,3437,2977,2908,2031,1600,1047,716
0500000US21109,"Jackson County, Kentucky",2020,13368,826,736,918,893,577,788,711,811,1003,927,925,810,1118,726,716,548,203,132
0500000US21111,"Jefferson County, Kentucky",2020,768419,48109,45727,48076,46037,47920,59804,54170,49978,46424,47117,47850,52651,50568,42466,30768,20002,14800,15952
0500000US21113,"Jessamine County, Kentucky",2020,53476,3355,3760,3590,3822,3554,3203,3529,3578,3205,3659,3217,3608,3274,2606,2293,1352,1036,835
0500000US21115,"Johnson County, Kentucky",2020,22427,1331,1405,1337,1340,1186,1381,1353,1480,1348,1538,1522,1505,1645,1650,868,642,482,414
0500000US21117,"Kenton County, Kentucky",2020,166552,10963,11569,10651,9961,9909,12689,12086,11968,9916,9789,11058,11432,10646,8732,5874,4186,2687,2436
0500000US21119,"Knott County, Kentucky",2020,15041,803,923,746,1035,1075,872,708,692,1001,1000,1123,1110,1180,943,779,469,382,200
0500000US21121,"Knox County, Kentucky",2020,31288,1993,2017,2028,2183,2107,2057,1823,1432,2183,2053,2062,1987,2015,1686,1396,1101,626,539
0500000US21123,"Larue County, Kentucky",2020,14269,742,848,996,856,735,810,771,1081,810,847,986,1118,1183,818,613,499,385,171
0500000US21125,"Laurel County, Kentucky",2020,60631,3736,3803,3976,3715,3384,4024,3680,3820,4111,4101,4326,3879,4174,3400,2559,1541,1351,1051
0500000US21127,"Lawrence County, Kentucky",2020,15604,1081,824,1244,897,728,978,834,667,1254,996,1061,1188,1057,1198,582,439,310,266
0500000US21129,"Lee County, Kentucky",2020,7088,373,461,325,517,280,442,391,338,590,471,555,606,443,506,333,195,123,139
0500000US21131,"Leslie County, Kentucky",2020,10081,552,437,780,430,631,691,598,537,649,680,743,815,736,741,338,409,154,160
0500000US21133,"Letcher County, Kentucky",2020,21936,1252,833,1875,1096,1138,1241,1285,1540,1194,1420,1550,1771,1547,1600,1060,758,542,234
